"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","64726","3.4 --- Duplicating item with Currency Form attached","Add Item","Sat May 24 21:34:31 UTC 2025","passed","Sat May 24 21:35:36 UTC 2025","","3 Add Item with Custom Form","",""
"","16518","1.2. Optional fields disabled -- redirect to View Added Item -- Item Belongs To Shows All People"" turned OFF in Org Settings -- multiple values selected for ""Item Belongs to"" and Tags","Add Item","Sat May 24 21:27:09 UTC 2025","failed","Sat May 24 21:27:26 UTC 2025","","1. Org Admin","",""
"","46281","1.8. Add Item from Person View/ Items Custodian tab -- redirect to Split Item page and complete the action","Add Item","Sat May 24 21:29:31 UTC 2025","passed","Sat May 24 21:30:17 UTC 2025","","1. Org Admin","",""
"","63655","1.1.1. add user with all fields -- log in with newly created account","Add User","Sat May 24 21:47:51 UTC 2025","passed","Sat May 24 21:48:54 UTC 2025","","1.1 Org Admin","",""
"","34718","1.6. Add Item from Person View/ Items Recovered By -- redirect to Item View/ Notes tab","Add Item","Sat May 24 21:28:13 UTC 2025","passed","Sat May 24 21:28:48 UTC 2025","","1. Org Admin","",""
"","12279","3.2 verify Office Case Number Format with custom validation message","Add Case","Sat May 24 21:17:52 UTC 2025","passed","Sat May 24 21:18:05 UTC 2025","","3. --- with Case Number formatting in Office ","",""
"","257","1.1.1 equals {email of the user (current user) who created a case}","Cases Search","Sat May 24 21:15:01 UTC 2025","failed","Sat May 24 21:15:02 UTC 2025","1.1 Created By","1 Org Admin","",""
"","621","6 Validation messages for not mapped fields","","Sat May 24 21:15:51 UTC 2025","failed","Sat May 24 21:15:51 UTC 2025","","Import Notes","",""
"","4","5 Five thousand notes for Item and verify notes count on search","","Sat May 24 21:15:51 UTC 2025","skipped","Sat May 24 21:15:51 UTC 2025","","Import Notes","",""
"","0","2 Import Locations with required fields - verify default properties","","Sat May 24 21:15:30 UTC 2025","skipped","Sat May 24 21:15:30 UTC 2025","","Import Locations","",""
"","5744","1.1.3 validation message for missing permissions","Add User","Sat May 24 21:49:30 UTC 2025","failed","Sat May 24 21:49:36 UTC 2025","","1.1 Org Admin","",""
"","0","3 Validation messages for not mapped fields","","Sat May 24 21:15:12 UTC 2025","skipped","Sat May 24 21:15:12 UTC 2025","","Import Legacy Chain of Custody","",""
